"system_name","package_name","version_name","release_date","next_version_name","next_version_release_date"
"NPM","electron","13.0.0-beta.28","2021-05-20 16:02:33","13.0.0","2021-05-25 03:03:51"
"NPM","electron","13.0.0","2021-05-25 03:03:51","13.0.1","2021-05-25 19:28:51"
"NPM","electron","13.0.1","2021-05-25 19:28:51","13.1.0","2021-06-03 03:12:23"
"NPM","electron","13.1.0","2021-06-03 03:12:23","13.1.1","2021-06-04 19:28:23"
"NPM","electron","13.1.1","2021-06-04 19:28:23","13.1.2","2021-06-09 18:41:52"
"NPM","electron","13.1.2","2021-06-09 18:41:52","13.1.3","2021-06-21 19:31:53"
"NPM","electron","13.1.3","2021-06-21 19:31:53","13.1.4","2021-06-22 21:51:20"
"NPM","electron","13.1.4","2021-06-22 21:51:20","13.1.5","2021-07-01 21:06:19"
"NPM","electron","13.1.5","2021-07-01 21:06:19","13.1.6","2021-07-05 23:39:47"
"NPM","electron","13.1.6","2021-07-05 23:39:47","13.1.7","2021-07-15 19:38:18"
"NPM","electron","13.1.7","2021-07-15 19:38:18","13.1.8","2021-08-03 22:38:59"
"NPM","electron","13.1.8","2021-08-03 22:38:59","13.1.9","2021-08-10 02:16:12"
"NPM","electron","13.1.9","2021-08-10 02:16:12","13.2.0","2021-08-17 14:32:01"
"NPM","electron","13.2.0","2021-08-17 14:32:01","13.2.1","2021-08-17 23:41:19"
"NPM","electron","13.2.1","2021-08-17 23:41:19","13.2.2","2021-08-23 22:57:52"
"NPM","electron","13.2.2","2021-08-23 22:57:52","13.2.3","2021-08-27 20:25:19"
"NPM","electron","13.2.3","2021-08-27 20:25:19","13.3.0","2021-08-31 21:24:18"
"NPM","electron","13.3.0","2021-08-31 21:24:18","13.4.0","2021-09-13 19:52:06"
"NPM","electron","13.4.0","2021-09-13 19:52:06","13.5.0","2021-09-27 22:59:50"
"NPM","electron","13.5.0","2021-09-27 22:59:50","13.5.1","2021-09-30 23:18:20"
"NPM","electron","13.5.1","2021-09-30 23:18:20","13.5.2","2021-10-11 18:22:25"
"NPM","electron","13.5.2","2021-10-11 18:22:25","13.6.0","2021-10-21 04:40:28"
"NPM","electron","13.6.0","2021-10-21 04:40:28","13.6.1","2021-10-28 00:25:00"
"NPM","electron","13.6.1","2021-10-28 00:25:00","13.6.2","2021-11-16 22:10:20"
"NPM","electron","13.6.2","2021-11-16 22:10:20","13.6.3","2021-12-01 05:01:29"
"NPM","electron","13.6.3","2021-12-01 05:01:29","13.6.6","2022-01-04 17:17:33"
"NPM","electron","13.6.6","2022-01-04 17:17:33","13.6.7","2022-01-12 05:56:24"
"NPM","electron","13.6.7","2022-01-12 05:56:24","13.6.8","2022-01-26 22:39:52"
"NPM","electron","13.6.8","2022-01-26 22:39:52","13.6.9","2022-02-01 23:59:19"
"NPM","electron","13.6.9","2022-02-01 23:59:19","14.0.0-beta.1","2021-05-26 21:18:27"
"NPM","electron","14.0.0-beta.1","2021-05-26 21:18:27","14.0.0-beta.2","2021-05-31 17:16:31"
"NPM","electron","14.0.0-beta.2","2021-05-31 17:16:31","14.0.0-beta.3","2021-06-03 15:49:18"
"NPM","electron","14.0.0-beta.3","2021-06-03 15:49:18","14.0.0-beta.5","2021-06-10 15:49:21"
"NPM","electron","14.0.0-beta.5","2021-06-10 15:49:21","14.0.0-beta.6","2021-06-14 15:27:21"
"NPM","electron","14.0.0-beta.6","2021-06-14 15:27:21","14.0.0-beta.7","2021-06-17 15:26:21"
"NPM","electron","14.0.0-beta.7","2021-06-17 15:26:21","14.0.0-beta.8","2021-06-21 16:07:48"
"NPM","electron","14.0.0-beta.8","2021-06-21 16:07:48","14.0.0-beta.9","2021-06-25 16:17:18"
"NPM","electron","14.0.0-beta.9","2021-06-25 16:17:18","14.0.0-beta.10","2021-06-28 17:19:46"
"NPM","electron","14.0.0-beta.10","2021-06-28 17:19:46","14.0.0-beta.11","2021-07-01 17:18:17"
"NPM","electron","14.0.0-beta.11","2021-07-01 17:18:17","14.0.0-beta.12","2021-07-05 15:30:52"
"NPM","electron","14.0.0-beta.12","2021-07-05 15:30:52","14.0.0-beta.13","2021-07-13 00:07:43"
"NPM","electron","14.0.0-beta.13","2021-07-13 00:07:43","14.0.0-beta.14","2021-07-15 15:22:50"
"NPM","electron","14.0.0-beta.14","2021-07-15 15:22:50","14.0.0-beta.15","2021-07-20 22:01:48"
"NPM","electron","14.0.0-beta.15","2021-07-20 22:01:48","14.0.0-beta.16","2021-07-22 16:34:06"
"NPM","electron","14.0.0-beta.16","2021-07-22 16:34:06","14.0.0-beta.17","2021-07-26 15:27:27"
"NPM","electron","14.0.0-beta.17","2021-07-26 15:27:27","14.0.0-beta.18","2021-08-02 15:51:12"
"NPM","electron","14.0.0-beta.18","2021-08-02 15:51:12","14.0.0-beta.19","2021-08-05 15:20:55"
"NPM","electron","14.0.0-beta.19","2021-08-05 15:20:55","14.0.0-beta.20","2021-08-09 15:22:08"
"NPM","electron","14.0.0-beta.20","2021-08-09 15:22:08","14.0.0-beta.21","2021-08-12 15:25:55"
"NPM","electron","14.0.0-beta.21","2021-08-12 15:25:55","14.0.0-beta.22","2021-08-17 18:06:49"
"NPM","electron","14.0.0-beta.22","2021-08-17 18:06:49","14.0.0-beta.23","2021-08-19 16:08:59"
"NPM","electron","14.0.0-beta.23","2021-08-19 16:08:59","14.0.0-beta.24","2021-08-26 16:02:55"
"NPM","electron","14.0.0-beta.24","2021-08-26 16:02:55","14.0.0-beta.25","2021-08-30 15:43:26"
"NPM","electron","14.0.0-beta.25","2021-08-30 15:43:26","14.0.0","2021-08-30 23:02:21"
"NPM","electron","14.0.0","2021-08-30 23:02:21","14.0.1","2021-09-13 20:05:50"
"NPM","electron","14.0.1","2021-09-13 20:05:50","14.0.2","2021-09-29 17:34:56"
"NPM","electron","14.0.2","2021-09-29 17:34:56","14.1.0","2021-09-30 23:18:48"
"NPM","electron","14.1.0","2021-09-30 23:18:48","14.1.1","2021-10-09 00:33:27"
"NPM","electron","14.1.1","2021-10-09 00:33:27","14.2.0","2021-10-20 18:52:22"
"NPM","electron","14.2.0","2021-10-20 18:52:22","14.2.1","2021-11-08 22:17:00"
"NPM","electron","14.2.1","2021-11-08 22:17:00","14.2.2","2021-12-01 00:19:54"
"NPM","electron","14.2.2","2021-12-01 00:19:54","14.2.3","2021-12-16 19:54:19"
"NPM","electron","14.2.3","2021-12-16 19:54:19","14.2.4","2022-01-11 22:30:28"
"NPM","electron","14.2.4","2022-01-11 22:30:28","14.2.5","2022-01-27 23:07:50"
"NPM","electron","14.2.5","2022-01-27 23:07:50","14.2.6","2022-02-15 00:31:55"
"NPM","electron","14.2.6","2022-02-15 00:31:55","14.2.7","2022-03-09 20:10:00"
"NPM","electron","14.2.7","2022-03-09 20:10:00","14.2.8","2022-03-24 00:15:49"
"NPM","electron","14.2.8","2022-03-24 00:15:49","14.2.9","2022-03-30 03:00:21"
"NPM","electron","14.2.9","2022-03-30 03:00:21","15.0.0-alpha.1","2021-07-21 23:55:50"
"NPM","electron","15.0.0-alpha.1","2021-07-21 23:55:50","15.0.0-alpha.2","2021-07-26 19:39:19"
"NPM","electron","15.0.0-alpha.2","2021-07-26 19:39:19","15.0.0-alpha.3","2021-08-02 17:13:31"
"NPM","electron","15.0.0-alpha.3","2021-08-02 17:13:31","15.0.0-alpha.4","2021-08-05 18:51:17"
"NPM","electron","15.0.0-alpha.4","2021-08-05 18:51:17","15.0.0-alpha.5","2021-08-09 17:11:43"
"NPM","electron","15.0.0-alpha.5","2021-08-09 17:11:43","15.0.0-alpha.6","2021-08-12 17:30:23"
"NPM","electron","15.0.0-alpha.6","2021-08-12 17:30:23","15.0.0-alpha.7","2021-08-17 14:32:56"
"NPM","electron","15.0.0-alpha.7","2021-08-17 14:32:56","15.0.0-alpha.8","2021-08-19 18:05:29"
"NPM","electron","15.0.0-alpha.8","2021-08-19 18:05:29","15.0.0-alpha.9","2021-08-23 16:53:35"
"NPM","electron","15.0.0-alpha.9","2021-08-23 16:53:35","15.0.0-alpha.10","2021-08-26 18:39:30"
"NPM","electron","15.0.0-alpha.10","2021-08-26 18:39:30","15.0.0-beta.1","2021-08-31 22:01:31"
"NPM","electron","15.0.0-beta.1","2021-08-31 22:01:31","15.0.0-beta.2","2021-09-02 16:38:09"
"NPM","electron","15.0.0-beta.2","2021-09-02 16:38:09","15.0.0-beta.3","2021-09-07 11:32:03"
"NPM","electron","15.0.0-beta.3","2021-09-07 11:32:03","15.0.0-beta.4","2021-09-09 20:44:23"
"NPM","electron","15.0.0-beta.4","2021-09-09 20:44:23","15.0.0-beta.5","2021-09-13 17:42:27"
"NPM","electron","15.0.0-beta.5","2021-09-13 17:42:27","15.0.0-beta.6","2021-09-15 00:08:26"
"NPM","electron","15.0.0-beta.6","2021-09-15 00:08:26","15.0.0-beta.7","2021-09-16 20:47:58"
"NPM","electron","15.0.0-beta.7","2021-09-16 20:47:58","15.0.0","2021-09-21 20:43:18"
"NPM","electron","15.0.0","2021-09-21 20:43:18","15.1.0","2021-10-01 16:39:02"
"NPM","electron","15.1.0","2021-10-01 16:39:02","15.1.1","2021-10-04 21:39:59"
"NPM","electron","15.1.1","2021-10-04 21:39:59","15.1.2","2021-10-08 18:09:28"
"NPM","electron","15.1.2","2021-10-08 18:09:28","15.2.0","2021-10-14 21:49:53"
"NPM","electron","15.2.0","2021-10-14 21:49:53","15.3.0","2021-10-20 16:45:58"
"NPM","electron","15.3.0","2021-10-20 16:45:58","15.3.1","2021-11-08 19:42:03"
"NPM","electron","15.3.1","2021-11-08 19:42:03","15.3.2","2021-11-16 02:23:32"
"NPM","electron","15.3.2","2021-11-16 02:23:32","15.3.3","2021-11-30 23:49:25"
"NPM","electron","15.3.3","2021-11-30 23:49:25","15.3.4","2021-12-16 19:46:51"
"NPM","electron","15.3.4","2021-12-16 19:46:51","15.3.5","2022-01-12 02:48:51"
"NPM","electron","15.3.5","2022-01-12 02:48:51","15.3.6","2022-01-27 20:36:52"
"NPM","electron","15.3.6","2022-01-27 20:36:52","15.3.7","2022-02-14 23:57:37"
"NPM","electron","15.3.7","2022-02-14 23:57:37","15.4.0","2022-03-01 02:46:42"
"NPM","electron","15.4.0","2022-03-01 02:46:42","15.4.1","2022-03-09 20:09:51"
"NPM","electron","15.4.1","2022-03-09 20:09:51","15.4.2","2022-03-23 21:42:31"
"NPM","electron","15.4.2","2022-03-23 21:42:31","15.5.0","2022-03-29 00:21:54"
"NPM","electron","15.5.0","2022-03-29 00:21:54","15.5.1","2022-03-30 17:25:23"
"NPM","electron","15.5.1","2022-03-30 17:25:23","15.5.2","2022-04-06 19:15:36"
"NPM","electron","15.5.2","2022-04-06 19:15:36","15.5.3","2022-04-30 00:15:36"
"NPM","electron","15.5.3","2022-04-30 00:15:36","15.5.4","2022-05-04 19:30:36"
"NPM","electron","15.5.4","2022-05-04 19:30:36","15.5.5","2022-05-11 17:46:37"
"NPM","electron","15.5.5","2022-05-11 17:46:37","15.5.6","2022-05-23 20:01:34"
"NPM","electron","15.5.6","2022-05-23 20:01:34","15.5.7","2022-05-24 19:09:57"
"NPM","electron","15.5.7","2022-05-24 19:09:57","16.0.0-alpha.1","2021-09-22 21:43:21"
"NPM","electron","16.0.0-alpha.1","2021-09-22 21:43:21","16.0.0-alpha.2","2021-09-30 16:04:58"
"NPM","electron","16.0.0-alpha.2","2021-09-30 16:04:58","16.0.0-alpha.3","2021-09-30 22:40:58"
"NPM","electron","16.0.0-alpha.3","2021-09-30 22:40:58","16.0.0-alpha.4","2021-10-04 13:57:38"
"NPM","electron","16.0.0-alpha.4","2021-10-04 13:57:38","16.0.0-alpha.5","2021-10-04 21:38:31"
"NPM","electron","16.0.0-alpha.5","2021-10-04 21:38:31","16.0.0-alpha.6","2021-10-07 22:57:55"
"NPM","electron","16.0.0-alpha.6","2021-10-07 22:57:55","16.0.0-alpha.7","2021-10-11 17:10:54"
"NPM","electron","16.0.0-alpha.7","2021-10-11 17:10:54","16.0.0-alpha.8","2021-10-14 20:17:52"
"NPM","electron","16.0.0-alpha.8","2021-10-14 20:17:52","16.0.0-alpha.9","2021-10-18 17:23:22"
"NPM","electron","16.0.0-alpha.9","2021-10-18 17:23:22","16.0.0-beta.1","2021-10-20 16:56:03"
"NPM","electron","16.0.0-beta.1","2021-10-20 16:56:03","16.0.0-beta.2","2021-10-21 15:27:22"
"NPM","electron","16.0.0-beta.2","2021-10-21 15:27:22","16.0.0-beta.3","2021-10-25 15:25:55"
"NPM","electron","16.0.0-beta.3","2021-10-25 15:25:55","16.0.0-beta.4","2021-10-27 23:48:24"
"NPM","electron","16.0.0-beta.4","2021-10-27 23:48:24","16.0.0-beta.5","2021-10-28 15:22:21"
"NPM","electron","16.0.0-beta.5","2021-10-28 15:22:21","16.0.0-beta.6","2021-11-01 15:50:39"
"NPM","electron","16.0.0-beta.6","2021-11-01 15:50:39","16.0.0-beta.7","2021-11-04 15:29:48"
"NPM","electron","16.0.0-beta.7","2021-11-04 15:29:48","16.0.0-beta.8","2021-11-08 16:21:14"
"NPM","electron","16.0.0-beta.8","2021-11-08 16:21:14","16.0.0-beta.9","2021-11-11 15:22:01"
"NPM","electron","16.0.0-beta.9","2021-11-11 15:22:01","16.0.0","2021-11-16 01:17:55"
"NPM","electron","16.0.0","2021-11-16 01:17:55","16.0.1","2021-11-18 18:53:35"
"NPM","electron","16.0.1","2021-11-18 18:53:35","16.0.2","2021-11-24 23:33:19"
"NPM","electron","16.0.2","2021-11-24 23:33:19","16.0.3","2021-11-30 22:57:50"
"NPM","electron","16.0.3","2021-11-30 22:57:50","16.0.4","2021-12-03 04:05:13"
"NPM","electron","16.0.4","2021-12-03 04:05:13","16.0.5","2021-12-17 03:20:01"
"NPM","electron","16.0.5","2021-12-17 03:20:01","16.0.6","2022-01-03 23:23:47"
"NPM","electron","16.0.6","2022-01-03 23:23:47","16.0.7","2022-01-11 19:48:30"
"NPM","electron","16.0.7","2022-01-11 19:48:30","16.0.8","2022-01-27 19:53:07"
"NPM","electron","16.0.8","2022-01-27 19:53:07","16.0.9","2022-02-15 00:23:54"
"NPM","electron","16.0.9","2022-02-15 00:23:54","16.0.10","2022-02-23 19:56:53"
"NPM","electron","16.0.10","2022-02-23 19:56:53","16.1.0","2022-03-09 21:08:25"
"NPM","electron","16.1.0","2022-03-09 21:08:25","16.1.1","2022-03-23 22:54:54"
"NPM","electron","16.1.1","2022-03-23 22:54:54","16.2.0","2022-03-28 22:23:09"
"NPM","electron","16.2.0","2022-03-28 22:23:09","16.2.1","2022-03-30 17:35:01"
"NPM","electron","16.2.1","2022-03-30 17:35:01","16.2.2","2022-04-06 19:15:49"
"NPM","electron","16.2.2","2022-04-06 19:15:49","16.2.3","2022-04-20 19:24:52"
"NPM","electron","16.2.3","2022-04-20 19:24:52","16.2.4","2022-04-28 23:44:48"
"NPM","electron","16.2.4","2022-04-28 23:44:48","16.2.5","2022-05-04 17:42:11"
"NPM","electron","16.2.5","2022-05-04 17:42:11","16.2.6","2022-05-11 17:50:55"
"NPM","electron","16.2.6","2022-05-11 17:50:55","16.2.7","2022-05-18 18:31:20"
"NPM","electron","16.2.7","2022-05-18 18:31:20","16.2.8","2022-05-24 19:15:38"
"NPM","electron","16.2.8","2022-05-24 19:15:38","17.0.0-alpha.1","2021-11-17 17:45:54"
"NPM","electron","17.0.0-alpha.1","2021-11-17 17:45:54","17.0.0-alpha.2","2021-11-18 17:59:24"
"NPM","electron","17.0.0-alpha.2","2021-11-18 17:59:24","17.0.0-alpha.3","2021-11-22 19:33:03"
"NPM","electron","17.0.0-alpha.3","2021-11-22 19:33:03","17.0.0-alpha.4","2021-11-25 19:34:51"
"NPM","electron","17.0.0-alpha.4","2021-11-25 19:34:51","17.0.0-alpha.5","2021-12-16 03:47:00"
"NPM","electron","17.0.0-alpha.5","2021-12-16 03:47:00","17.0.0-alpha.6","2022-01-03 19:56:30"
"NPM","electron","17.0.0-alpha.6","2022-01-03 19:56:30","17.0.0-beta.1","2022-01-06 15:43:25"
"NPM","electron","17.0.0-beta.1","2022-01-06 15:43:25","17.0.0-beta.2","2022-01-10 22:23:59"
"NPM","electron","17.0.0-beta.2","2022-01-10 22:23:59","17.0.0-beta.3","2022-01-11 19:17:25"
"NPM","electron","17.0.0-beta.3","2022-01-11 19:17:25","17.0.0-beta.4","2022-01-13 17:41:02"
"NPM","electron","17.0.0-beta.4","2022-01-13 17:41:02","17.0.0-beta.5","2022-01-17 16:42:20"
"NPM","electron","17.0.0-beta.5","2022-01-17 16:42:20","17.0.0-beta.6","2022-01-21 20:19:38"
"NPM","electron","17.0.0-beta.6","2022-01-21 20:19:38","17.0.0-beta.7","2022-01-24 15:28:53"
"NPM","electron","17.0.0-beta.7","2022-01-24 15:28:53","17.0.0-beta.8","2022-01-27 17:01:13"
"NPM","electron","17.0.0-beta.8","2022-01-27 17:01:13","17.0.0-beta.9","2022-01-31 15:25:53"
"NPM","electron","17.0.0-beta.9","2022-01-31 15:25:53","17.0.0","2022-02-01 02:09:30"
"NPM","electron","17.0.0","2022-02-01 02:09:30","17.0.1","2022-02-15 00:23:27"
"NPM","electron","17.0.1","2022-02-15 00:23:27","17.1.0","2022-02-23 20:28:00"
"NPM","electron","17.1.0","2022-02-23 20:28:00","17.1.1","2022-03-07 20:53:56"
"NPM","electron","17.1.1","2022-03-07 20:53:56","17.1.2","2022-03-09 18:34:19"
"NPM","electron","17.1.2","2022-03-09 18:34:19","17.2.0","2022-03-23 21:41:54"
"NPM","electron","17.2.0","2022-03-23 21:41:54","17.3.0","2022-03-29 02:45:31"
"NPM","electron","17.3.0","2022-03-29 02:45:31","17.3.1","2022-03-30 17:34:57"
"NPM","electron","17.3.1","2022-03-30 17:34:57","17.4.0","2022-04-05 21:17:30"
"NPM","electron","17.4.0","2022-04-05 21:17:30","17.4.1","2022-04-20 23:42:23"
"NPM","electron","17.4.1","2022-04-20 23:42:23","17.4.2","2022-04-29 16:13:20"
"NPM","electron","17.4.2","2022-04-29 16:13:20","17.4.3","2022-05-05 22:29:23"
"NPM","electron","17.4.3","2022-05-05 22:29:23","17.4.4","2022-05-11 18:07:29"
"NPM","electron","17.4.4","2022-05-11 18:07:29","17.4.5","2022-05-18 18:36:20"
"NPM","electron","17.4.5","2022-05-18 18:36:20","17.4.6","2022-05-25 18:44:35"
"NPM","electron","17.4.6","2022-05-25 18:44:35","17.4.7","2022-06-01 18:41:56"
"NPM","electron","17.4.7","2022-06-01 18:41:56","17.4.8","2022-06-20 16:08:57"
"NPM","electron","17.4.8","2022-06-20 16:08:57","17.4.9","2022-06-30 22:05:25"
"NPM","electron","17.4.9","2022-06-30 22:05:25","17.4.10","2022-07-07 21:46:36"
"NPM","electron","17.4.10","2022-07-07 21:46:36","17.4.11","2022-08-01 22:14:49"
"NPM","electron","17.4.11","2022-08-01 22:14:49","18.0.0-alpha.1","2022-02-02 18:21:20"
"NPM","electron","18.0.0-alpha.1","2022-02-02 18:21:20","18.0.0-alpha.2","2022-02-08 16:25:00"
"NPM","electron","18.0.0-alpha.2","2022-02-08 16:25:00","18.0.0-alpha.3","2022-02-14 17:41:47"
"NPM","electron","18.0.0-alpha.3","2022-02-14 17:41:47","18.0.0-alpha.4","2022-02-24 23:10:03"
"NPM","electron","18.0.0-alpha.4","2022-02-24 23:10:03","18.0.0-alpha.5","2022-02-28 15:59:30"
"NPM","electron","18.0.0-alpha.5","2022-02-28 15:59:30","18.0.0-beta.1","2022-03-08 20:32:08"
"NPM","electron","18.0.0-beta.1","2022-03-08 20:32:08","18.0.0-beta.2","2022-03-10 15:53:21"
"NPM","electron","18.0.0-beta.2","2022-03-10 15:53:21","18.0.0-beta.3","2022-03-14 20:36:52"
"NPM","electron","18.0.0-beta.3","2022-03-14 20:36:52","18.0.0-beta.4","2022-03-17 21:14:36"
"NPM","electron","18.0.0-beta.4","2022-03-17 21:14:36","18.0.0-beta.5","2022-03-21 17:38:49"
"NPM","electron","18.0.0-beta.5","2022-03-21 17:38:49","18.0.0-beta.6","2022-03-24 18:39:52"
"NPM","electron","18.0.0-beta.6","2022-03-24 18:39:52","18.0.0","2022-03-29 07:12:42"
"NPM","electron","18.0.0","2022-03-29 07:12:42","18.0.1","2022-03-30 18:38:41"
"NPM","electron","18.0.1","2022-03-30 18:38:41","18.0.2","2022-04-05 20:26:36"
"NPM","electron","18.0.2","2022-04-05 20:26:36","18.0.3","2022-04-07 02:33:56"
"NPM","electron","18.0.3","2022-04-07 02:33:56","18.0.4","2022-04-14 16:56:20"
"NPM","electron","18.0.4","2022-04-14 16:56:20","18.1.0","2022-04-21 01:33:21"
"NPM","electron","18.1.0","2022-04-21 01:33:21","18.2.0","2022-04-29 03:00:35"
"NPM","electron","18.2.0","2022-04-29 03:00:35","18.2.2","2022-05-11 03:57:30"
"NPM","electron","18.2.2","2022-05-11 03:57:30","18.2.3","2022-05-11 21:19:34"
"NPM","electron","18.2.3","2022-05-11 21:19:34","18.2.4","2022-05-18 19:02:52"
"NPM","electron","18.2.4","2022-05-18 19:02:52","18.3.0","2022-05-23 19:25:06"
"NPM","electron","18.3.0","2022-05-23 19:25:06","18.3.1","2022-05-25 18:50:01"
"NPM","electron","18.3.1","2022-05-25 18:50:01","18.3.2","2022-06-01 20:04:09"
"NPM","electron","18.3.2","2022-06-01 20:04:09","18.3.3","2022-06-08 19:11:01"
"NPM","electron","18.3.3","2022-06-08 19:11:01","18.3.4","2022-06-15 19:26:25"
"NPM","electron","18.3.4","2022-06-15 19:26:25","18.3.5","2022-06-22 18:55:31"
"NPM","electron","18.3.5","2022-06-22 18:55:31","18.3.6","2022-07-28 19:06:46"
"NPM","electron","18.3.6","2022-07-28 19:06:46","18.3.7","2022-08-03 19:43:48"
"NPM","electron","18.3.7","2022-08-03 19:43:48","18.3.8","2022-08-10 19:58:58"
"NPM","electron","18.3.8","2022-08-10 19:58:58","18.3.9","2022-08-17 18:49:21"
"NPM","electron","18.3.9","2022-08-17 18:49:21","18.3.11","2022-08-31 19:10:00"
"NPM","electron","18.3.11","2022-08-31 19:10:00","18.3.12","2022-09-08 22:18:57"
"NPM","electron","18.3.12","2022-09-08 22:18:57","18.3.13","2022-09-14 18:47:52"
"NPM","electron","18.3.13","2022-09-14 18:47:52","18.3.14","2022-09-24 15:32:51"
"NPM","electron","18.3.14","2022-09-24 15:32:51","18.3.15","2022-09-27 19:11:42"
"NPM","electron","18.3.15","2022-09-27 19:11:42","19.0.0-alpha.1","2022-03-30 02:04:23"
"NPM","electron","19.0.0-alpha.1","2022-03-30 02:04:23","19.0.0-alpha.2","2022-04-15 08:10:50"
"NPM","electron","19.0.0-alpha.2","2022-04-15 08:10:50","19.0.0-alpha.3","2022-04-19 01:02:34"
"NPM","electron","19.0.0-alpha.3","2022-04-19 01:02:34","19.0.0-alpha.4","2022-04-21 23:25:49"
"NPM","electron","19.0.0-alpha.4","2022-04-21 23:25:49","19.0.0-alpha.5","2022-04-25 17:37:51"
"NPM","electron","19.0.0-alpha.5","2022-04-25 17:37:51","19.0.0-beta.1","2022-04-28 20:33:02"
"NPM","electron","19.0.0-beta.1","2022-04-28 20:33:02","19.0.0-beta.2","2022-04-29 15:44:50"
"NPM","electron","19.0.0-beta.2","2022-04-29 15:44:50","19.0.0-beta.3","2022-05-02 20:25:15"
"NPM","electron","19.0.0-beta.3","2022-05-02 20:25:15","19.0.0-beta.4","2022-05-05 16:06:03"
"NPM","electron","19.0.0-beta.4","2022-05-05 16:06:03","19.0.0-beta.5","2022-05-09 18:02:06"
"NPM","electron","19.0.0-beta.5","2022-05-09 18:02:06","19.0.0-beta.6","2022-05-12 16:40:25"
"NPM","electron","19.0.0-beta.6","2022-05-12 16:40:25","19.0.0-beta.7","2022-05-16 17:40:53"
"NPM","electron","19.0.0-beta.7","2022-05-16 17:40:53","19.0.0-beta.8","2022-05-19 17:05:32"
"NPM","electron","19.0.0-beta.8","2022-05-19 17:05:32","19.0.0","2022-05-23 21:31:23"
"NPM","electron","19.0.0","2022-05-23 21:31:23","19.0.1","2022-05-25 19:17:28"
"NPM","electron","19.0.1","2022-05-25 19:17:28","19.0.2","2022-06-01 18:58:01"
"NPM","electron","19.0.2","2022-06-01 18:58:01","19.0.3","2022-06-03 05:21:24"
"NPM","electron","19.0.3","2022-06-03 05:21:24","19.0.4","2022-06-08 18:37:08"
"NPM","electron","19.0.4","2022-06-08 18:37:08","19.0.5","2022-06-20 19:59:24"
"NPM","electron","19.0.5","2022-06-20 19:59:24","19.0.6","2022-06-22 18:54:58"
"NPM","electron","19.0.6","2022-06-22 18:54:58","19.0.7","2022-06-30 19:59:49"
"NPM","electron","19.0.7","2022-06-30 19:59:49","19.0.8","2022-07-06 19:24:19"
"NPM","electron","19.0.8","2022-07-06 19:24:19","19.0.9","2022-07-21 22:17:18"
"NPM","electron","19.0.9","2022-07-21 22:17:18","19.0.10","2022-07-27 20:09:00"
"NPM","electron","19.0.10","2022-07-27 20:09:00","19.0.11","2022-08-03 18:31:48"
"NPM","electron","19.0.11","2022-08-03 18:31:48","19.0.12","2022-08-10 19:58:55"
"NPM","electron","19.0.12","2022-08-10 19:58:55","19.0.13","2022-08-17 18:47:22"
"NPM","electron","19.0.13","2022-08-17 18:47:22","19.0.14","2022-08-24 19:43:50"
"NPM","electron","19.0.14","2022-08-24 19:43:50","19.0.15","2022-08-31 19:07:09"
"NPM","electron","19.0.15","2022-08-31 19:07:09","19.0.16","2022-09-08 00:19:37"
"NPM","electron","19.0.16","2022-09-08 00:19:37","19.0.17","2022-09-14 18:47:24"
"NPM","electron","19.0.17","2022-09-14 18:47:24","19.1.0","2022-09-23 22:31:49"
"NPM","electron","19.1.0","2022-09-23 22:31:49","19.1.1","2022-09-28 18:42:25"
"NPM","electron","19.1.1","2022-09-28 18:42:25","19.1.2","2022-10-05 19:13:56"
"NPM","electron","19.1.2","2022-10-05 19:13:56","19.1.3","2022-10-12 19:41:22"
"NPM","electron","19.1.3","2022-10-12 19:41:22","19.1.4","2022-11-02 19:21:55"
"NPM","electron","19.1.4","2022-11-02 19:21:55","19.1.5","2022-11-09 20:07:03"
"NPM","electron","19.1.5","2022-11-09 20:07:03","19.1.6","2022-11-16 21:40:45"
"NPM","electron","19.1.6","2022-11-16 21:40:45","19.1.7","2022-11-23 21:47:44"
"NPM","electron","19.1.7","2022-11-23 21:47:44","19.1.8","2022-11-28 20:58:58"
"NPM","electron","19.1.8","2022-11-28 20:58:58","19.1.9","2022-11-30 18:06:19"
"NPM","electron","19.1.9","2022-11-30 18:06:19","20.0.0-alpha.1","2022-05-25 19:24:18"
"NPM","electron","20.0.0-alpha.1","2022-05-25 19:24:18","20.0.0-alpha.2","2022-06-03 01:59:56"
"NPM","electron","20.0.0-alpha.2","2022-06-03 01:59:56","20.0.0-alpha.3","2022-06-06 16:45:28"
"NPM","electron","20.0.0-alpha.3","2022-06-06 16:45:28","20.0.0-alpha.4","2022-06-09 16:40:29"
"NPM","electron","20.0.0-alpha.4","2022-06-09 16:40:29","20.0.0-alpha.5","2022-06-13 15:53:36"
"NPM","electron","20.0.0-alpha.5","2022-06-13 15:53:36","20.0.0-alpha.6","2022-06-16 16:03:00"
"NPM","electron","20.0.0-alpha.6","2022-06-16 16:03:00","20.0.0-alpha.7","2022-06-20 16:10:30"
"NPM","electron","20.0.0-alpha.7","2022-06-20 16:10:30","20.0.0-beta.1","2022-06-21 19:07:47"
"NPM","electron","20.0.0-beta.1","2022-06-21 19:07:47","20.0.0-beta.2","2022-06-23 16:25:52"
"NPM","electron","20.0.0-beta.2","2022-06-23 16:25:52","20.0.0-beta.3","2022-06-27 16:30:57"
"NPM","electron","20.0.0-beta.3","2022-06-27 16:30:57","20.0.0-beta.4","2022-06-30 16:28:00"
